item_name,item_code,created_at,size,quantity,price,store_type
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,6/13/16 8:37 PM,1,1,5099,specialized_shop
"Toilet paper, multipack, WKB",111212111,4/19/16 5:37 PM,1,4,38.89,small_medium_shop
"Bread, white, sliced, WKB",110111305,5/8/16 7:57 PM,400,1,46.79,small_medium_shop
"Dry cleaning, men's two-piece suit",110314101,7/24/16 4:48 PM,1,1,170,private_service_provider
"Toothpaste, tube, COLGATE",111212104,7/24/16 4:41 PM,90,1,39.4,small_medium_shop
"Pork ham, pressed, WKB",110112501,3/22/16 10:38 PM,120,1,22.8,
"Bicycle, basic commuter, WKB",110713105,6/12/16 9:08 PM,1,1,5499,small_medium_shop
"Water, still, large bottle, WKB",110122101,3/30/16 9:24 PM,2,1,11.5,
"Long-grain rice, not parboiled, WKB",110111102,6/26/16 6:26 PM,1,1,18,small_medium_shop
"Foam mattress, double, WKB",110511108,5/22/16 4:00 PM,1,1,3399,small_medium_shop
"Men's T-shirt, WKB-L",110312106,5/9/16 10:14 PM,1,1,97.5,
"Sardines, tinned, with skin, in vegetable oil, WKB",110113201,7/26/16 5:13 PM,170,1,35.29,
"Men's T-shirt, WKB-L",110312106,4/17/16 5:29 PM,1,1,237,small_medium_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,3/29/16 9:17 PM,1,1,690,
"Cigarettes, domestic, blond, WKB",110221103,7/24/16 2:57 PM,1,20,45,small_medium_shop
"Diesel fuel, normal",110722104,4/11/16 8:40 PM,1,1,14.13,specialized_shop
"Salted crackers, WKB",110111407,2/16/16 9:15 PM,110,1,14.6,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,7/11/16 5:23 PM,1,1,115,
"Honey, mixed blossoms, BL",110118204,5/9/16 2:32 PM,500,1,89.15,small_medium_shop
"Table fan, BL",110532106,3/27/16 12:27 PM,1,1,1499,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,3/27/16 1:53 PM,4,1,220,specialized_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,7/31/16 5:47 PM,1,1,2999.9,specialized_shop
"AA alkaline batteries, DURACELL",110552104,5/8/16 12:46 PM,1,4,60,small_medium_shop
"Toilet paper, multipack, WKB",111212111,12/14/15 8:08 PM,1,4,37.89,small_medium_shop
"Men's shirt, WKB-M",110312103,5/16/16 1:51 PM,1,1,440,
"Spaghetti, WKB",110111502,4/10/16 8:56 PM,500,1,12.99,small_medium_shop
"Spaghetti, WKB",110111502,7/25/16 4:40 PM,500,1,17.99,
"Bicycle, basic commuter, WKB",110713105,3/13/16 10:59 PM,1,1,4900,
Fresh oranges,110116105,6/13/16 2:30 PM,1,1,19.9,
"Vodka, WKB",110211101,3/28/16 10:18 PM,1000,1,76,small_medium_shop
"Sardines, tinned, with skin, in vegetable oil, WKB",110113201,3/29/16 9:08 PM,160,1,24.5,small_medium_shop
"Men's haircut, barber shop",111211101,8/1/16 6:51 PM,1,1,200,private_service_provider
"Milk chocolate bar, WKB",110118301,7/3/16 4:17 PM,170,1,53.5,street_outlet
"Red wine, table wine, BL",110212101,5/25/16 3:42 PM,700,1,28.15,small_medium_shop
"Football (soccer ball), WKB",110931110,4/9/16 7:04 PM,1,1,243,
"Black tea, in bags, WKB",110121105,5/8/16 10:24 PM,100,1,21.69,small_medium_shop
"White sugar, WKB",110118101,2/18/16 10:19 PM,1,1,10.5,small_medium_shop
"Men's shirt, WKB-M",110312103,3/30/16 11:19 PM,1,1,599,
"Foam mattress, double, WKB",110511108,4/10/16 7:15 PM,1,1,4250,small_medium_shop
"Pork, fillet",110112202,5/8/16 11:17 PM,1,1,184,small_medium_shop
"Bath towel, large, WKB",110521103,5/2/16 3:18 PM,1,1,229.9,
"Ibuprofen, 400 mg, Tablet/Capsule, Originator",110611135,5/2/16 8:30 PM,1,10,19,small_medium_shop
"Hybrid bicycle, WKB",110713104,5/22/16 2:52 PM,1,1,5890,small_medium_shop
"Two-bedroom apartment, 80-120 m2",1104111113,4/9/16 3:25 PM,1,1,5500,other
"Toilet paper, multipack, WKB",111212111,7/25/16 2:12 PM,1,6,45,small_medium_shop
"Trolley, soft case, BL",111232104,4/10/16 3:17 PM,1,1,1350,small_medium_shop
"Men's blue jeans, WKB-L",110312107,4/24/16 10:44 PM,1,1,539,small_medium_shop
"Men's blue jeans, WKB-L",110312107,4/3/16 10:16 PM,1,1,469,
"AA alkaline batteries, DURACELL",110552104,5/8/16 4:13 PM,1,4,25.5,
"Milk chocolate bar, WKB",110118301,5/15/16 8:27 PM,170,1,45,small_medium_shop
"Microwave oven, 16-22 l, WKB-L",110531103,4/3/16 8:23 PM,1,1,2764,small_medium_shop
"Women's haircut, basic hairdresser",111211104,7/3/16 5:22 PM,1,1,410,private_service_provider
"Flight, international, return ticket, long distance",110733106,3/17/16 8:09 PM,1,1,60011.8,private_service_provider
"Bicycle, basic commuter, WKB",110713105,7/31/16 6:50 PM,1,1,3199,small_medium_shop
"Long-grain rice, parboiled, WKB",110111101,7/31/16 7:38 PM,1000,1,21.7,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,8/14/16 5:17 PM,1,1,104,specialized_shop
"Petrol, Super",110722102,7/18/16 7:00 PM,1,1,17.76,specialized_shop
"Electric drill, corded, impact, WKB-M",110551105,8/14/16 5:25 PM,1,1,1570,specialized_shop
"Men's blue jeans, WKB-L",110312107,4/18/16 12:26 AM,1,1,269,small_medium_shop
"Beer, domestic brand, single bottle, WKB",110213102,7/10/16 3:51 PM,355,1,22.9,street_outlet
"Women's haircut, basic hairdresser",111211104,5/22/16 3:32 PM,1,1,120,private_service_provider
"Spaghetti, WKB",110111502,1/25/16 5:24 PM,500,1,7.49,
"Toothpaste, tube, COLGATE",111212104,5/7/16 10:14 PM,180,1,56.3,
"COCA COLA / PEPSI COLA, can",110122102,6/12/16 10:43 PM,354,1,11,small_medium_shop
"Household candles, box, BL",110561109,5/2/16 2:34 PM,1,9,16,small_medium_shop
"Tinned pineapple, whole slices, BL",110116201,4/8/16 4:40 PM,567,1,42.99,
"Long-grain rice, parboiled, WKB",110111101,8/1/16 1:04 PM,1,1,25,
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,5/15/16 7:19 PM,1,1,2465,
Fresh carrots,110117103,5/4/16 5:06 PM,1,1,21.9,
"Fresh potatoes, brown",110117201,8/1/16 5:53 PM,1,1,10.4,
"Household candles, box, BL",110561109,5/2/16 1:24 PM,1,12,42,
"Men's lace-up shoes, WKB-L",110321101,4/24/16 2:54 PM,1,1,2300,
"Paint, indoor use, washable, WKB",110431101,3/27/16 10:05 PM,4,1,340,specialized_shop
"Bicycle, basic commuter, WKB",110713105,4/3/16 7:12 PM,1,1,6999,small_medium_shop
"Microwave oven, 16-22 l, WKB-L",110531103,8/14/16 8:37 PM,1,1,3061,
"Dishwashing detergent, WKB",110561108,4/24/16 3:13 PM,500,1,34.7,small_medium_shop
"Men's blue jeans, WKB-L",110312107,8/7/16 2:20 PM,1,1,949,
"Men's haircut, barber shop",111211101,6/26/16 3:42 PM,1,1,50,private_service_provider
"Honey, mixed blossoms, BL",110118204,4/6/16 3:56 PM,500,1,68.39,
"AA alkaline batteries, DURACELL",110552104,5/8/16 3:23 PM,1,4,60,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,3/27/16 1:35 PM,4,1,220,specialized_shop
"Instant coffee, NESCAFE Classic ",110121102,4/26/16 3:48 PM,170,1,91.9,small_medium_shop
"Men's blue jeans, WKB-L",110312107,4/24/16 6:55 PM,1,1,549,
"Men's T-shirt, WKB-L",110312106,4/24/16 11:57 PM,1,1,237,specialized_shop
"Beef, minced",110112106,6/27/16 5:28 PM,1,1,142.99,
"Water, still, large bottle, WKB",110122101,5/8/16 10:24 PM,2,1,9.85,
"Long-grain rice, parboiled, WKB",110111101,8/1/16 2:39 PM,1,1,17,
"Tuna flakes, tinned, WKB",110113202,5/23/16 7:37 PM,120,1,45.89,
"Flight, domestic, return ticket",110733107,3/28/16 2:14 AM,1,1,3228,private_service_provider
"Plaster strips, plastic foil, WKB",110612105,1/12/16 7:31 PM,1,20,12,small_medium_shop
"Football (soccer ball), WKB",110931110,3/28/16 1:40 PM,1,1,223,
"Fresh potatoes, brown",110117201,6/2/16 2:46 PM,1,1,8.99,
"Beef, minced",110112106,5/4/16 1:39 PM,0.675,1,31.66,
"Long-grain rice, parboiled, WKB",110111101,6/6/16 2:49 PM,1,1,20.99,
"Bath towel, large, WKB",110521103,4/3/16 9:22 PM,1,1,259,small_medium_shop
"Hybrid bicycle, WKB",110713104,7/25/16 1:59 PM,1,1,9999,small_medium_shop
"Men's shirt, WKB-M",110312103,3/27/16 12:45 PM,1,1,329,small_medium_shop
"Urban (city) bus, 5-15 km",110732101,4/17/16 4:49 AM,1,1,6.75,public_semi_public_service
"Long-grain rice, parboiled, WKB",110111101,6/26/16 5:07 PM,1,1,21,small_medium_shop
"Hybrid bicycle, WKB",110713104,7/31/16 7:04 PM,1,1,12999,small_medium_shop
"Pizza marguerite, at restaurant",111111105,6/13/16 2:00 PM,1,1,75,private_service_provider
Petrol,110722101,5/8/16 4:02 PM,1,1,18.35,specialized_shop
"COCA COLA / PEPSI COLA, can",110122102,7/3/16 11:51 PM,354,1,9,small_medium_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,3/21/16 12:19 PM,1,1,54.9,
"Football (soccer ball), WKB",110931110,5/15/16 4:33 PM,1,1,515,small_medium_shop
"Tuna flakes, tinned, WKB",110113202,7/25/16 1:24 PM,170,1,42.42,small_medium_shop
"Broken rice, 25%, BNR",110111106,4/5/16 5:23 PM,500,1,7,
"Spaghetti, WKB",110111502,7/4/16 6:11 PM,500,1,12.9,
"Flight, domestic, return ticket",110733107,4/10/16 7:15 PM,1,1,3651,private_service_provider
"One-bedroom apartment, 40-60 m2",1104111110,5/16/16 5:05 PM,1,1,20000,other
"Petrol, Superplus",110722103,5/1/16 1:41 PM,1,1,21.6,specialized_shop
"Men's lace-up shoes, WKB-L",110321101,3/27/16 2:32 PM,1,1,510,small_medium_shop
"One-bedroom apartment, 40-60 m2",1104111110,5/22/16 2:00 PM,1,1,5500,other
"Toilet paper, multipack, WKB",111212111,4/3/16 11:39 PM,1,4,58.89,
"AA alkaline batteries, DURACELL",110552104,4/3/16 8:46 PM,1,4,47.96,
"Butter, unsalted, WKB",110115101,7/10/16 11:25 PM,500,1,56.2,small_medium_shop
"Milk chocolate bar, WKB",110118301,3/18/16 5:00 PM,100,1,24.5,small_medium_shop
"One-bedroom apartment, 40-60 m2",1104111110,5/10/16 2:10 AM,1,1,3300,other
"Men's shirt, WKB-M",110312103,4/6/16 2:13 PM,1,1,595,
"Microwave oven, 16-22 l, WKB-L",110531103,4/17/16 7:50 PM,1,1,4699,
"Roasted groundnuts (peanuts), WKB",110116203,3/28/16 9:54 PM,120,1,28,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,8/7/16 5:40 PM,1,1,750,small_medium_shop
"Fresh apple, red delicious",110116101,1/13/16 4:43 PM,1,1,39.9,small_medium_shop
"Cheese, processed, WKB",110114303,5/15/16 8:05 PM,160,1,43.1,small_medium_shop
"Bread, white, sliced, WKB",110111305,7/10/16 4:10 PM,360,1,25.3,small_medium_shop
"Microwave oven, 16-22 l, WKB-L",110531103,8/14/16 6:42 PM,1,1,3506,small_medium_shop
"Petrol, Super",110722102,5/22/16 7:54 PM,1,1,19.09,specialized_shop
"Milk, fresh, unskimmed, WKB",110114101,2/25/16 11:07 PM,1000,1,11.82,
"Jam, strawberry or apricot, WKB",110118201,5/2/16 2:50 PM,454,1,30.1,small_medium_shop
"Tinned pineapple, whole slices, BL",110116201,5/8/16 7:53 PM,567,1,61.35,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,6/26/16 2:03 PM,4,1,300,specialized_shop
"COCA COLA / PEPSI COLA, can",110122102,7/19/16 4:40 PM,354,1,12.29,
"Men's shirt, WKB-M",110312103,7/10/16 2:49 PM,1,1,289,small_medium_shop
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,6/15/16 8:51 PM,1,1,1300,specialized_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,6/13/16 1:37 PM,1,1,2490,specialized_shop
"Foam mattress, double, WKB",110511108,7/31/16 1:39 PM,1,1,2109,small_medium_shop
"Men's blue jeans, WKB-L",110312107,7/24/16 4:54 PM,1,1,755,small_medium_shop
"Bicycle, basic commuter, WKB",110713105,5/2/16 1:20 PM,1,1,5250,small_medium_shop
"Men's blue jeans, WKB-L",110312107,5/8/16 2:05 PM,1,1,799,market
"Trolley, soft case, BL",111232104,6/13/16 6:17 PM,1,1,419,small_medium_shop
"Dishwashing detergent, WKB",110561108,4/8/16 5:25 PM,750,1,43.85,
"Petrol, Superplus",110722103,7/3/16 6:51 PM,1,1,20.88,specialized_shop
"Long-grain rice, not parboiled, WKB",110111102,7/25/16 10:05 PM,500,1,8,small_medium_shop
"Single-family house, 180-240 m2",1104111102,5/2/16 2:43 PM,1,1,25500,other
"Toilet paper, multipack, WKB",111212111,2/15/16 6:59 PM,1,6,62,small_medium_shop
"Urban (city) bus, 5-15 km",110732101,4/18/16 6:14 PM,1,1,5.5,private_service_provider
"Bath towel, large, WKB",110521103,3/1/16 7:53 PM,1,1,196,
Consultation: general medical practitioner/primary care physician,110621101,5/17/16 12:44 AM,1,1,685.37,private_service_provider
"Butter, unsalted, WKB",110115101,2/2/16 3:06 PM,200,1,29,small_medium_shop
"Flight, domestic, return ticket",110733107,4/4/16 4:35 AM,1,1,2894,private_service_provider
"Petrol, Super",110722102,7/7/16 3:09 PM,1,1,18.46,specialized_shop
"Fresh bananas, standard",110116102,3/18/16 6:21 PM,1,1,24.9,
"Charcoal, sack",110453101,7/10/16 1:27 PM,4,1,51,market
"Steam iron, WKB-M",110532104,3/18/16 12:18 AM,1,1,949,
"Spaghetti, WKB",110111502,5/9/16 3:08 PM,500,1,15,
"Energy saving light bulb, 15W, WKB",110552103,6/13/16 12:09 AM,1,1,129,small_medium_shop
"Interurban (InterCity) bus, 50 Km",110732103,7/24/16 2:18 PM,1,1,18,public_semi_public_service
"Men's lace-up shoes, WKB-L",110321101,6/26/16 6:58 PM,1,1,1650,specialized_shop
"COCA COLA / PEPSI COLA, can",110122102,4/18/16 5:13 PM,354,1,10.5,small_medium_shop
"Toilet paper, multipack, WKB",111212111,4/24/16 3:39 PM,1,4,33.3,
"Petrol, Superplus",110722103,5/17/16 5:20 PM,1,1,20.71,specialized_shop
"Petrol, Super",110722102,4/24/16 2:32 PM,1,1,17.18,specialized_shop
"Instant noodles, any flavor, WKB",110111504,5/17/16 4:19 PM,64,1,27,
"Football (soccer ball), WKB",110931110,4/17/16 6:53 PM,1,1,260,
"Petrol, Superplus",110722103,7/11/16 7:21 PM,1,1,21.2,specialized_shop
"Foam mattress, double, WKB",110511108,4/10/16 2:23 PM,1,1,6000,small_medium_shop
"AA alkaline batteries, DURACELL",110552104,4/22/16 8:44 PM,1,4,54.4,small_medium_shop
Fresh cucumber,110117101,7/31/16 5:26 PM,1,1,69.99,small_medium_shop
"Cat food, tin, WKB",110933103,8/8/16 4:47 PM,340,1,34.9,
"Bath towel, large, WKB",110521103,6/12/16 11:34 PM,1,1,291,small_medium_shop
"Fresh potatoes, brown",110117201,7/3/16 4:34 PM,1,1,15.9,small_medium_shop
"Olive oil, extra virgin, WKB",110115302,4/17/16 7:18 PM,500,1,102,
"Paint, indoor use, washable, WKB",110431101,3/10/16 7:16 PM,10,1,649,specialized_shop
"Single-family house, 180-240 m2",1104111102,5/3/16 3:16 PM,1,1,22000,other
"Dishwashing detergent, WKB",110561108,5/8/16 4:02 PM,750,1,49.59,specialized_shop
Chicken legs,110112404,8/9/16 4:28 PM,1,1,68.99,
"Dinner plate, flat, porcelain, WKB-L",110541104,5/2/16 2:54 PM,1,1,125,small_medium_shop
"Hotel, three-star, capital city",111121103,4/17/16 7:50 PM,1,1,1663,other
"Bath towel, large, WKB",110521103,6/13/16 12:13 AM,1,1,149,small_medium_shop
"Long-grain rice, parboiled, WKB",110111101,5/23/16 4:21 PM,1,1,30,
"Dinner plate, flat, porcelain, WKB-L",110541104,7/10/16 11:49 AM,1,1,119,small_medium_shop
"Bath towel, large, WKB",110521103,4/17/16 5:04 PM,1,1,194,small_medium_shop
"Honey, mixed blossoms, BL",110118204,3/28/16 6:17 PM,500,1,71,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,4/17/16 1:57 PM,4,1,235,specialized_shop
"Foam mattress, double, WKB",110511108,7/28/16 5:13 PM,1,1,3650,specialized_shop
"Diesel fuel, normal",110722104,6/1/16 3:15 PM,1,1,15.54,specialized_shop
"Hotel, three-star, capital city",111121103,6/22/16 12:54 AM,1,1,866,other
Fresh carrots,110117103,4/20/16 6:16 PM,1,1,24.9,
"Men's lace-up shoes, WKB-L",110321101,4/24/16 10:40 PM,1,1,2300,
"Energy saving light bulb, 15W, WKB",110552103,4/3/16 9:32 PM,1,1,74,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,7/19/16 4:13 PM,170,1,106,street_outlet
"Interurban transport, single ticket, 50 km",110731101,4/17/16 5:04 AM,1,1,22,None
"Interurban transport, single ticket, 50 km",110731101,4/18/16 5:18 PM,1,1,6,None
"Bread, whole wheat, WKB",110111303,3/9/16 3:01 PM,540,1,51.49,
"Electric drill, corded, impact, WKB-M",110551105,3/6/16 7:40 PM,1,1,499,specialized_shop
"Urban (city) bus, 5-15 km",110732101,4/18/16 6:13 PM,1,1,17,private_service_provider
"Foam mattress, double, WKB",110511108,4/24/16 7:41 PM,1,1,8950,small_medium_shop
"Bar soap, solid, SB",111212109,7/11/16 2:22 PM,125,1,13.49,
"Red wine, table wine, BL",110212101,8/1/16 4:46 PM,750,1,41.1,
"Bread, whole wheat, WKB",110111303,7/3/16 4:32 PM,360,1,30,small_medium_shop
"Women's haircut, basic hairdresser",111211104,3/22/16 6:13 PM,1,1,355,private_service_provider
"Vacuum cleaner, WKB-M",110531111,4/3/16 10:14 PM,1,1,2335,
"AA alkaline batteries, DURACELL",110552104,1/13/16 10:54 PM,1,4,44.99,
"Roasted groundnuts (peanuts), WKB",110116203,8/14/16 6:42 PM,180,1,31,small_medium_shop
"COCA COLA / PEPSI COLA, can",110122102,4/12/16 7:31 PM,354,1,12,small_medium_shop
Fresh onions,110117104,4/20/16 11:58 PM,1,1,17.99,
"Cement, Grey Portland, WKB",110431103,8/9/16 5:38 PM,50,1,123,specialized_shop
"Bath towel, large, WKB",110521103,5/15/16 4:07 PM,1,1,205,small_medium_shop
"National daily newspaper, WKB",110951105,4/19/16 1:53 PM,1,1,18.5,
"Clothing material, cotton, BNR",110311101,8/14/16 3:20 PM,1,1,100,specialized_shop
"Football (soccer ball), WKB",110931110,6/26/16 7:57 PM,1,1,830,specialized_shop
"Men's blue jeans, WKB-L",110312107,8/14/16 5:33 PM,1,1,949,small_medium_shop
"Pork, fillet",110112202,1/30/16 6:14 PM,1,1,127,
"Milk, fresh, unskimmed, WKB",110114101,3/29/16 7:38 PM,1,1,16.99,
"Cooking pot, stainless steel, WKB-L",110541101,3/30/16 9:33 PM,1,1,699,
"Vodka, WKB",110211101,5/29/16 11:54 AM,1,1,76.4,small_medium_shop
"Single-family house, 180-240 m2",1104111102,4/25/16 9:00 PM,1,1,12000,other
"Men's trousers, cotton/polyester, WKB-L",110312104,7/18/16 3:48 PM,1,1,399,small_medium_shop
"Men's blue jeans, WKB-L",110312107,8/7/16 9:28 PM,1,1,734,small_medium_shop
"Dishwashing detergent, WKB",110561108,6/6/16 8:46 PM,900,1,57,specialized_shop
"Bar soap, solid, SB",111212109,4/11/16 1:02 AM,125,1,12.8,small_medium_shop
"Sunflower oil, BL",110115301,3/28/16 1:54 PM,1.5,1,20.19,
"Diesel fuel, normal",110722104,8/7/16 9:06 PM,1,1,16.48,specialized_shop
Chicken legs,110112404,6/13/16 3:40 PM,1,1,34.9,small_medium_shop
"Studio apartment, 35-60 m2",1104111109,4/18/16 8:27 PM,1,1,4000,other
"Men's lace-up shoes, WKB-L",110321101,5/2/16 10:57 PM,1,1,721,
"Men's haircut, barber shop",111211101,4/12/16 2:14 PM,1,1,70,private_service_provider
"Studio apartment, 35-60 m2",1104111109,5/2/16 12:17 AM,1,1,6000,other
"Men's lace-up shoes, WKB-L",110321101,3/29/16 9:05 PM,1,1,2650,
"Bread, white, sliced, WKB",110111305,2/1/16 3:15 PM,600,1,29.19,
"Spaghetti, WKB",110111502,5/9/16 6:57 PM,500,1,7.65,
"Trolley, soft case, BL",111232104,6/26/16 12:33 PM,1,1,1650,small_medium_shop
"Jam, strawberry or apricot, WKB",110118201,5/29/16 3:06 PM,454,1,38,small_medium_shop
"Spaghetti, WKB",110111502,4/19/16 6:19 PM,500,1,18.79,
Fresh oranges,110116105,5/9/16 1:51 PM,1,1,12.49,market
"Potato chips (crisps), WKB",110117304,3/14/16 7:47 PM,150,1,30,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,4/18/16 12:19 AM,4,1,240,specialized_shop
"Milk, fresh, unskimmed, WKB",110114101,3/31/16 7:50 PM,1000,1,17.43,
"Men's haircut, barber shop",111211101,7/19/16 3:30 PM,1,1,100,private_service_provider
"Flight, domestic, return ticket",110733107,4/17/16 11:16 PM,1,1,1547,private_service_provider
"Spaghetti, WKB",110111502,5/8/16 8:13 PM,500,1,22.98,
"Clothing material, cotton, BNR",110311101,4/6/16 10:15 PM,1,1,100,
"Flight, domestic, return ticket",110733107,3/28/16 2:50 AM,1,1,2380.53,private_service_provider
"Bread, whole wheat, WKB",110111303,5/30/16 1:58 PM,540,1,52.99,
"Vacuum cleaner, WKB-M",110531111,4/10/16 2:44 PM,1,1,1359,small_medium_shop
"Summer tire, R15, WKB",110723103,4/17/16 3:11 PM,1,4,5200,specialized_shop
Fresh oranges,110116105,4/24/16 2:35 PM,1,1,35.99,
"Car battery,  55 Ah, WKB",110723105,5/8/16 2:40 PM,1,1,1150,specialized_shop
"Table fan, BL",110532106,4/3/16 8:20 PM,1,1,1269,small_medium_shop
"Wheat flour, not self-rising, BL",110111202,6/28/16 1:00 PM,1,1,7.89,
"Honey, mixed blossoms, BL",110118204,6/13/16 2:04 PM,500,1,58.99,small_medium_shop
"Wheat flour, not self-rising, BL",110111202,7/18/16 3:33 PM,1000,1,8.6,small_medium_shop
"Fresh potatoes, brown",110117201,5/28/16 4:04 PM,1,1,7.9,small_medium_shop
"Men's haircut, barber shop",111211101,5/29/16 4:59 PM,1,1,130,private_service_provider
Fresh cucumber,110117101,5/8/16 8:48 PM,1,1,24.9,
"Paint, indoor use, washable, WKB",110431101,4/24/16 8:16 PM,10,1,499,specialized_shop
"Sunflower oil, BL",110115301,7/18/16 4:51 PM,900,1,21.95,
"Microwave oven, 16-22 l, WKB-L",110531103,7/25/16 8:02 PM,1,1,1749,
"AA alkaline batteries, DURACELL",110552104,2/29/16 3:12 PM,1,4,44.99,
"Trolley, soft case, BL",111232104,4/10/16 5:23 PM,1,1,1199,small_medium_shop
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,4/3/16 9:40 PM,1,1,1549,
"Flight, domestic, return ticket",110733107,4/17/16 4:32 AM,1,1,3940.64,private_service_provider
"Fresh potatoes, brown",110117201,5/2/16 4:24 PM,1,1,9.9,
"Football (soccer ball), WKB",110931110,5/8/16 2:43 PM,1,1,775,specialized_shop
"Bread, whole wheat, WKB",110111303,3/16/16 3:23 PM,540,1,50.5,
"Microwave oven, 16-22 l, WKB-L",110531103,8/7/16 5:00 PM,1,1,4246,small_medium_shop
"Coca cola or Pepsi, at cafe or restaurant",111111121,5/29/16 1:59 PM,600,1,30,private_service_provider
"Toilet paper, multipack, WKB",111212111,5/16/16 5:05 PM,1,4,44.4,
"One-bedroom apartment, 40-60 m2",1104111110,3/21/16 7:38 PM,1,1,8000,other
"Dinner plate, flat, porcelain, WKB-L",110541104,3/13/16 9:19 PM,1,1,63,
"Studio apartment, 35-60 m2",1104111109,8/10/16 4:48 AM,1,1,5800,other
"Dinner plate, flat, porcelain, WKB-L",110541104,8/7/16 6:01 PM,1,1,145,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,7/31/16 9:47 PM,1,1,750,small_medium_shop
"Football (soccer ball), WKB",110931110,7/24/16 4:18 PM,1,1,227,small_medium_shop
